i,side,s,qty,price,fee,reason,terminal
782,buy,NIFTYBEES.NS,125,265.96877388916016,63.03738434693037,,
1064,sell,NIFTYBEES.NS,125,297.1929278076172,80.59487985129698,scheduled,False
1110,buy,NIFTYBEES.NS,128,268.3115782226563,64.33960578415983,,
1234,sell,NIFTYBEES.NS,128,264.2624905883789,77.15096493727148,terminal valuation,True
