i,side,s,qty,price,fee,reason,terminal
324,sell,M&M.NS,3,1206.4136387893827,28.150351537804504,scheduled,False
324,sell,TVSMOTOR.NS,2,1028.438772769893,26.53138999150451,scheduled,False
324,buy,MAZDOCK.NS,3,404.68265008679526,7.340135243845577,,
324,buy,BLS.NS,8,169.04343652304848,7.5041897562639175,,
324,buy,COALINDIA.NS,28,174.50959326971926,11.696218870007048,,
324,buy,TIMKEN.NS,1,3134.462276985499,9.6181806489794,,
324,buy,ITC.NS,21,274.42424123418675,13.636345267410704,,
324,buy,KIRLOSENG.NS,8,307.55314498401606,8.818620295694476,,
324,buy,BANKBARODA.NS,15,165.7069234060495,8.848487913863966,,
324,buy,GESHIP.NS,3,579.8348788035364,7.963445626830811,,
324,buy,VBL.NS,9,260.3938752443206,8.679973865500125,,
324,buy,NTPC.NS,22,149.4092166306964,9.799128142953217,,
324,buy,NHPC.NS,4,35.79088392684574,6.069824308308025,,
324,sell,GOLDBEES.NS,10,47.59282152404785,24.893169190765782,scheduled,False
324,sell,SILVERBEES.NS,12,68.2080529144287,25.24814749407168,scheduled,False
324,sell,CGCL.NS,5,715.0883930617739,28.10496592594415,scheduled,False
324,sell,CHENNPETRO.NS,7,175.83454120252114,25.675430263044866,scheduled,False
324,sell,ELECON.NS,9,183.82560416276075,26.114363834492448,scheduled,False
324,sell,ELGIEQUIP.NS,3,404.4768951828791,25.657388425563322,scheduled,False
324,sell,M&M.NS,1,1206.4136387893827,25.650117179268168,scheduled,False
324,sell,TVSMOTOR.NS,1,1028.438772769893,25.465694995752255,scheduled,False
324,buy,MAZDOCK.NS,1,404.68265008679526,6.3800450812818585,,
324,buy,BLS.NS,4,169.04343652304848,6.702094878131958,,
324,buy,COALINDIA.NS,15,174.50959326971926,9.00511725178949,,
324,buy,ITC.NS,11,274.42424123418675,9.480820869804909,,
324,buy,KIRLOSENG.NS,4,307.55314498401606,7.359310147847238,,
324,buy,BANKBARODA.NS,8,165.7069234060495,7.472526887394116,,
324,buy,GESHIP.NS,2,579.8348788035364,7.275630417887208,,
324,buy,VBL.NS,5,260.3938752443206,7.444429925277848,,
324,buy,NTPC.NS,23,149.4092166306964,9.976361240360184,,
324,buy,NHPC.NS,66,35.79088392684574,8.70210108708243,,
340,sell,BANKBARODA.NS,15,144.77576698420611,26.65030620878464,stop,False
340,sell,BANKBARODA.NS,8,144.77576698420611,25.600163311351807,stop,False
363,sell,BLS.NS,8,153.1672390377354,25.669727003512932,scheduled,False
363,sell,COALINDIA.NS,28,171.23819324838246,29.368361105035955,scheduled,False
363,sell,GESHIP.NS,3,482.1048115783141,25.89870862144765,scheduled,False
363,sell,HAL.NS,2,1235.6618208385723,26.96084981192054,scheduled,False
363,sell,ITC.NS,21,313.80488164665434,33.104713290277004,scheduled,False
363,sell,KIRLOSENG.NS,8,303.38633936804865,26.915014503183965,scheduled,False
363,sell,MAZDOCK.NS,3,350.5312010087071,25.489688632889347,scheduled,False
363,sell,NHPC.NS,4,36.55204812743444,24.551504730491594,scheduled,False
363,sell,NTPC.NS,22,155.7704439869402,27.951094449997846,scheduled,False
363,sell,TIMKEN.NS,1,2939.469884217815,27.44595512024349,scheduled,False
363,sell,VBL.NS,9,259.4730956637554,26.819854912245436,scheduled,False
363,buy,GOLDBEES.NS,40,47.90741847229004,8.173161015388429,,
363,buy,SILVERBEES.NS,25,63.49610216674805,7.783018182221321,,
363,sell,INDIGRID.NS,41,91.98425903849963,28.307975713063563,scheduled,False
363,sell,BLS.NS,4,153.1672390377354,25.034863501756465,scheduled,False
363,sell,COALINDIA.NS,15,171.23819324838246,27.061622020554978,scheduled,False
363,sell,GESHIP.NS,2,482.1048115783141,25.3991390809651,scheduled,False
363,sell,HAL.NS,1,1235.6618208385723,25.680424905960272,scheduled,False
363,sell,ITC.NS,11,313.80488164665434,27.976900550181046,scheduled,False
363,sell,KIRLOSENG.NS,4,303.38633936804865,25.65750725159198,scheduled,False
363,sell,MAZDOCK.NS,1,350.5312010087071,24.763229544296447,scheduled,False
363,sell,NHPC.NS,66,36.55204812743444,26.899828053111328,scheduled,False
363,sell,NTPC.NS,23,155.7704439869402,28.112507834088657,scheduled,False
363,sell,VBL.NS,5,259.4730956637554,25.74436384013635,scheduled,False
364,buy,MAZDOCK.NS,8,361.22296943558456,9.327936625133567,,
364,buy,UNIONBANK.NS,91,59.84222476094088,12.88562075957357,,
364,buy,BLS.NS,17,160.79710435583684,9.142609000497318,,
364,buy,UCOBANK.NS,105,25.33136667133805,9.055116204912839,,
364,buy,RVNL.NS,42,59.560379719593904,8.86738698171671,,
364,buy,FACT.NS,9,233.46034382698235,8.392430568348555,,
364,buy,AEGISLOG.NS,11,353.51772971619886,10.512871146953604,,
364,buy,INDIANB.NS,13,242.32298861125037,9.636847783348799,,
364,buy,TITAGARH.NS,10,217.6944797267983,8.482348519084011,,
364,buy,MAHABANK.NS,180,23.41096544723511,10.898725261750146,,
364,buy,APOLLOTYRE.NS,16,302.5395611340258,11.642084695132334,,
364,buy,AIAENG.NS,2,2648.6949884073915,12.534821895278537,,
364,buy,KIRLOSENG.NS,8,305.09313954965984,8.795275316443478,,
364,buy,COALINDIA.NS,35,174.31921478023716,14.43675304094035,,
364,sell,GOLDBEES.NS,43,48.10220784759522,26.543324612450533,scheduled,False
364,sell,SILVERBEES.NS,22,63.513692152404786,25.84791986161499,scheduled,False
364,buy,MAZDOCK.NS,4,361.22296943558456,7.613968312566784,,
364,buy,UNIONBANK.NS,50,59.84222476094088,9.449320145463593,,
364,buy,BLS.NS,9,160.79710435583684,7.616675353204463,,
364,buy,UCOBANK.NS,57,25.33136667133805,7.612777368381255,,
364,buy,RVNL.NS,23,59.560379719593904,7.5249976328448644,,
364,buy,FACT.NS,5,233.46034382698235,7.28468364908253,,
364,buy,AEGISLOG.NS,6,353.51772971619886,8.416111534701967,,
364,buy,INDIANB.NS,7,242.32298861125037,7.912148806418584,,
364,buy,TITAGARH.NS,5,217.6944797267983,7.191174259542007,,
364,buy,MAHABANK.NS,98,23.41096544723511,8.621528198063968,,
364,buy,APOLLOTYRE.NS,8,302.5395611340258,8.771042347566167,,
364,buy,AIAENG.NS,1,2648.6949884073915,9.041950861318547,,
364,buy,KIRLOSENG.NS,4,305.09313954965984,7.347637658221739,,
364,buy,COALINDIA.NS,19,174.31921478023716,9.828857712566132,,
364,buy,M&M.NS,1,1234.6121974840637,7.364529088572731,,
365,sell,AEGISLOG.NS,11,350.4056100869072,28.394093440897073,scheduled,False
365,sell,AIAENG.NS,2,2643.3281441805166,30.21642511932922,scheduled,False
365,sell,APOLLOTYRE.NS,16,299.7144484212359,29.369150464475897,scheduled,False
365,sell,BLS.NS,17,162.6293111931215,27.26485225054686,scheduled,False
365,sell,COALINDIA.NS,35,177.99549906859934,32.3067388521582,scheduled,False
365,sell,FACT.NS,9,230.95946362126648,26.553935810353693,scheduled,False
365,sell,INDIANB.NS,13,249.61025413542407,27.76248425762254,scheduled,False
365,sell,KIRLOSENG.NS,8,304.94710607780075,26.9279529595406,scheduled,False
365,sell,MAHABANK.NS,180,23.13451601222576,28.71506565807124,scheduled,False
365,sell,MAZDOCK.NS,8,353.73370989070645,27.33238453812166,scheduled,False
365,sell,RVNL.NS,42,64.1135134199451,27.190315761398033,scheduled,False
365,sell,TITAGARH.NS,10,223.74910071135346,26.718546356337228,scheduled,False
365,sell,UCOBANK.NS,105,25.367094778308438,27.16003453114348,scheduled,False
365,sell,UNIONBANK.NS,91,59.74299321903049,30.548761714975356,scheduled,False
365,buy,GOLDBEES.NS,41,47.997526625061035,8.234372474751925,,
365,buy,SILVERBEES.NS,21,63.856534777832046,7.490713918290742,,
365,sell,AEGISLOG.NS,6,350.4056100869072,26.57859642230749,scheduled,False
365,sell,AIAENG.NS,1,2643.3281441805166,27.139085349531598,scheduled,False
365,sell,APOLLOTYRE.NS,8,299.7144484212359,26.88457523223795,scheduled,False
365,sell,BLS.NS,9,162.6293111931215,25.916686485583632,scheduled,False
365,sell,COALINDIA.NS,19,177.99549906859934,27.90442771633931,scheduled,False
365,sell,FACT.NS,5,230.95946362126648,25.59663100575205,scheduled,False
365,sell,INDIANB.NS,7,249.61025413542407,26.21056844641214,scheduled,False
365,sell,KIRLOSENG.NS,4,304.94710607780075,25.6639764797703,scheduled,False
365,sell,M&M.NS,1,1211.759927550658,25.65565714268611,scheduled,False
365,sell,MAHABANK.NS,98,23.13451601222576,26.749313524949894,scheduled,False
365,sell,MAZDOCK.NS,4,353.73370989070645,25.86619226906083,scheduled,False
365,sell,RVNL.NS,23,64.1135134199451,25.92803005981321,scheduled,False
365,sell,TITAGARH.NS,5,223.74910071135346,25.559273178168617,scheduled,False
365,sell,UCOBANK.NS,57,25.367094778308438,25.898304459763605,scheduled,False
365,sell,UNIONBANK.NS,50,59.74299321903049,27.495362144569153,scheduled,False
366,buy,MAZDOCK.NS,9,357.72094747581116,9.719040997763972,,
366,buy,BLS.NS,17,163.46470627756122,9.196403439369705,,
366,buy,AEGISLOG.NS,11,357.3335680931067,10.562662060592949,,
366,buy,AIAENG.NS,2,2648.695141120145,12.534822617984313,,
366,buy,APOLLOTYRE.NS,15,302.34818028757445,11.279799087647126,,
366,buy,ITC.NS,15,324.35083237335914,11.671300857243802,,
366,buy,IIFL.NS,9,442.41894724608613,10.623279723043423,,
366,buy,UCOBANK.NS,77,27.458426249426704,8.408036233483738,,
366,buy,TITAGARH.NS,12,219.39247010978468,9.022988626981395,,
366,buy,FACT.NS,8,239.3479912520389,8.171366482167528,,
366,buy,M&M.NS,4,1225.9214755860617,11.716879713194206,,
366,buy,KARURVYSYA.NS,30,82.00820408952016,8.818407917128855,,
366,buy,GRSE.NS,5,430.4133637504357,8.452837614141123,,
366,buy,NCC.NS,65,86.78338999969027,13.347692396051462,,
366,buy,LTFOODS.NS,7,101.34117203904741,6.741494732002338,,
366,sell,GOLDBEES.NS,42,47.802568609619144,26.48043910732299,scheduled,False
366,sell,SILVERBEES.NS,21,63.823321524047856,25.788843088561137,scheduled,False
366,buy,MAZDOCK.NS,5,357.72094747581116,8.021689443202208,,
366,buy,BLS.NS,9,163.46470627756122,7.645154762019257,,
366,buy,AEGISLOG.NS,6,357.3335680931067,8.443270214868882,,
366,buy,AIAENG.NS,1,2648.695141120145,9.041951042470386,,
366,buy,APOLLOTYRE.NS,8,302.34818028757445,8.769226180078467,,
366,buy,ITC.NS,8,324.35083237335914,8.978027123863363,,
366,buy,IIFL.NS,5,442.41894724608613,8.524044290579678,,
366,buy,UCOBANK.NS,41,27.458426249426704,7.23544786458225,,
366,buy,TITAGARH.NS,6,219.39247010978468,7.461494313490696,,
366,buy,FACT.NS,4,239.3479912520389,7.035683241083764,,
366,buy,M&M.NS,2,1225.9214755860617,8.808439856597102,,
