date,open,high,low,close,adjclose,volume
2021-09-15,410.3999938964844,417.1000061035156,385.0,399.6499938964844,399.06689453125,885517.0
2021-09-16,409.7999877929688,409.7999877929688,386.0,390.7000122070313,390.1299743652344,319735.0
2021-09-17,390.7000122070313,397.0,371.2000122070313,388.0499877929688,387.4837951660156,758094.0
2021-09-20,371.75,396.0,371.75,386.8500061035156,386.2856140136719,723082.0
2021-09-21,385.0,406.1499938964844,371.0,406.1499938964844,405.5574035644531,589762.0
2021-09-22,426.4500122070313,426.4500122070313,419.75,426.4500122070313,425.8278503417969,609407.0
2021-09-23,439.0,447.75,417.0,421.8500061035156,421.2344970703125,468333.0
2021-09-24,429.8999938964844,429.8999938964844,405.0,418.3500061035156,417.7395935058594,196184.0
2021-09-27,411.0,424.8500061035156,402.0,418.5,417.8893737792969,195386.0
2021-09-28,419.0,427.3999938964844,405.0,412.0499877929688,411.4487915039063,153429.0
2021-09-29,408.0,423.0,398.0499877929688,410.6499938964844,410.05084228515625,117927.0
2021-09-30,418.0,418.0,405.0,412.7000122070313,412.0978698730469,114623.0
2021-10-01,410.0,433.2999877929688,406.0,433.2999877929688,432.6677551269531,180377.0
2021-10-04,454.9500122070313,454.9500122070313,454.9500122070313,454.9500122070313,454.2862243652344,123092.0
2021-10-05,477.4500122070313,477.6499938964844,463.0,477.6499938964844,476.9530944824219,230707.0
2021-10-06,500.0,500.0,468.5,479.6499938964844,478.9501647949219,589098.0
2021-10-07,489.7000122070313,501.0,482.1499938964844,494.6499938964844,493.9282836914063,161126.0
2021-10-08,508.8999938964844,510.0,490.0,500.6000061035156,499.86962890625,119990.0
2021-10-11,502.1000061035156,525.5999755859375,502.1000061035156,525.5999755859375,524.8330688476562,231358.0
2021-10-12,551.8499755859375,551.8499755859375,539.0,551.8499755859375,551.0448608398438,496106.0
2021-10-13,574.7999877929688,579.4000244140625,562.9000244140625,579.4000244140625,578.5546264648438,424448.0
2021-10-14,580.0,598.9000244140625,550.4500122070312,568.1500244140625,567.321044921875,581056.0
2021-10-18,586.0,586.0,554.0,563.4000244140625,562.5780029296875,234062.0
2021-10-19,563.0,570.0,535.25,535.25,534.468994140625,351343.0
2021-10-20,514.0499877929688,559.9500122070312,508.5,544.9000244140625,544.1050415039062,387267.0
2021-10-21,555.0,555.0,521.0,546.2000122070312,545.4031372070312,176814.0
2021-10-22,552.1500244140625,552.9000244140625,518.9000244140625,548.7999877929688,547.999267578125,210193.0
2021-10-25,555.8499755859375,558.7999877929688,521.4000244140625,521.4000244140625,520.6393432617188,152231.0
2021-10-26,510.9500122070313,535.0,495.3500061035156,529.1500244140625,528.3779907226562,153640.0
2021-10-27,535.0,555.5999755859375,510.0,555.5999755859375,554.789306640625,129677.0
2021-10-28,578.0,583.3499755859375,560.0,570.2000122070312,569.3681030273438,298065.0
2021-10-29,573.0,590.2000122070312,541.7000122070312,561.0999755859375,560.2813110351562,225508.0
2021-11-01,580.0,585.5499877929688,568.0,575.3499755859375,574.5105590820312,113736.0
2021-11-02,579.5999755859375,602.0,578.0,596.1500244140625,595.2802124023438,276355.0
2021-11-03,609.9000244140625,623.5499877929688,602.0,610.4000244140625,609.5094604492188,221684.0
2021-11-04,628.0,636.0,613.25,629.5,628.5816040039062,118097.0
2021-11-08,654.0,660.9500122070312,640.0,658.8499755859375,657.8887329101562,471102.0
2021-11-09,657.9500122070312,659.8499755859375,632.0,650.5499877929688,649.600830078125,319877.0
2021-11-10,664.9000244140625,683.0499877929688,651.0,682.2999877929688,681.3045043945312,670139.0
2021-11-11,682.0,716.4000244140625,675.0,716.0999755859375,715.05517578125,480068.0
2021-11-12,725.0,751.9000244140625,725.0,751.9000244140625,750.802978515625,547383.0
2021-11-15,789.4500122070312,789.4500122070312,775.0999755859375,789.4500122070312,788.2982788085938,180469.0
2021-11-16,828.9000244140625,828.9000244140625,828.9000244140625,828.9000244140625,827.6906127929688,161142.0
2021-11-17,865.0,870.2999877929688,787.5,870.2999877929688,869.0301513671875,714011.0
2021-11-18,871.0,907.7000122070312,826.7999877929688,838.25,837.0269165039062,563973.0
2021-11-22,855.0999755859375,855.0999755859375,796.3499755859375,796.3499755859375,795.1881103515625,366215.0
2021-11-23,760.0,836.1500244140625,756.5499877929688,836.1500244140625,834.9299926757812,367295.0
2021-11-24,842.0,869.7999877929688,835.0,846.0,844.7656860351562,226769.0
2021-11-25,860.0,888.2999877929688,810.0,888.2999877929688,887.00390625,360793.0
2021-11-26,888.0,888.0,843.9000244140625,845.7000122070312,844.466064453125,312157.0
2021-11-29,810.0,825.0,803.4500122070312,803.4500122070312,802.2777099609375,212663.0
2021-11-30,763.2999877929688,843.0,763.2999877929688,824.0499877929688,822.8475952148438,910810.0
2021-12-01,815.0,834.0,783.0,785.6500244140625,784.5037231445312,207582.0
2021-12-02,794.0,824.9000244140625,790.0,824.9000244140625,823.6964721679688,170332.0
2021-12-03,841.4000244140625,854.2000122070312,811.5,826.25,825.0444946289062,162806.0
2021-12-06,829.0,830.0,792.0,795.5499877929688,794.3892822265625,159911.0
2021-12-07,806.0,820.5499877929688,770.0,780.5499877929688,779.4111328125,142215.0
2021-12-08,804.0,805.0,770.0,777.5999755859375,776.4653930664062,117843.0
2021-12-09,779.0,796.7000122070312,771.0,779.75,778.6123657226562,120923.0
2021-12-10,780.0,808.8499755859375,765.0,775.8499755859375,774.7179565429688,76522.0
2021-12-13,809.0,814.5999755859375,800.0,814.5999755859375,813.4114990234375,189096.0
2021-12-14,849.0,855.2999877929688,814.5999755859375,855.2999877929688,854.0520629882812,425275.0
2021-12-15,860.0,898.0499877929688,860.0,896.4000244140625,895.0922241210938,439537.0
2021-12-16,941.2000122070312,941.2000122070312,860.0999755859375,910.2999877929688,908.9718017578124,319201.0
