date,open,high,low,close,adjclose,volume
2023-11-01,380.0,417.9500122070313,378.0,413.3999938964844,411.02435302734375,22439980.0
2023-11-02,423.0,433.3999938964844,403.3999938964844,406.9500122070313,404.6114501953125,4315489.0
2023-11-03,409.7999877929688,413.2000122070313,386.0499877929688,389.8500061035156,387.6097106933594,1466942.0
2023-11-06,372.0,393.75,357.3500061035156,382.5,380.3019409179688,2137882.0
2023-11-07,382.0,387.25,376.25,381.7000122070313,379.5065612792969,657524.0
2023-11-08,385.0,408.7999877929688,385.0,405.2999877929688,402.9709167480469,1164406.0
2023-11-09,406.5,419.8999938964844,401.0499877929688,404.0499877929688,401.7280883789063,945054.0
2023-11-10,399.0,402.7000122070313,376.6499938964844,387.75,385.5217895507813,666783.0
2023-11-13,403.0,415.0,398.0499877929688,400.25,397.9499206542969,502996.0
2023-11-15,403.75,406.8999938964844,391.3500061035156,392.5499877929688,390.294189453125,444278.0
2023-11-16,395.0,396.0,384.0,389.1499938964844,386.9137268066406,817395.0
2023-11-17,391.0,394.0,379.0,381.4500122070313,379.2579956054688,374541.0
2023-11-20,381.0,398.0,381.0,393.2000122070313,390.94049072265625,518920.0
2023-11-21,393.9500122070313,401.2000122070313,384.0,389.6499938964844,387.4108581542969,446158.0
2023-11-22,390.0,392.0,382.2999877929688,385.3500061035156,383.1355590820313,208898.0
2023-11-23,385.75,386.0,379.2999877929688,383.7000122070313,381.4950256347656,236856.0
2023-11-24,382.0,384.2999877929688,370.0499877929688,374.2999877929688,372.1490478515625,375797.0
2023-11-28,376.0,377.7000122070313,358.6000061035156,364.75,362.6539611816406,450131.0
2023-11-29,366.8999938964844,372.0,362.25,364.4500122070313,362.3556823730469,478518.0
2023-11-30,366.0,366.7999877929688,355.5,360.1000061035156,358.0306701660156,369766.0
2023-12-01,362.2000122070313,364.0,344.75,346.95001220703125,344.95623779296875,736101.0
2023-12-04,350.54998779296875,358.0,332.8999938964844,355.3999938964844,353.3576965332031,977080.0
2023-12-05,355.3999938964844,369.9500122070313,355.3999938964844,360.25,358.1798095703125,503045.0
2023-12-06,360.5499877929688,362.8999938964844,346.04998779296875,348.5,346.4973449707031,349922.0
2023-12-07,348.6499938964844,352.45001220703125,341.25,350.04998779296875,348.0384216308594,251113.0
2023-12-08,351.8999938964844,353.45001220703125,336.0,339.45001220703125,337.4993591308594,907573.0
2023-12-11,341.29998779296875,341.45001220703125,330.95001220703125,332.75,330.8378295898437,248256.0
2023-12-12,333.0,339.0,319.5,322.1000061035156,320.2490234375,515490.0
2023-12-13,320.0,348.70001220703125,320.0,343.20001220703125,341.227783203125,2174828.0
2023-12-14,346.0,353.0,331.8999938964844,333.79998779296875,331.8818054199219,1234411.0
2023-12-15,335.0,350.95001220703125,332.6000061035156,347.20001220703125,345.2048034667969,867123.0
2023-12-18,348.5,358.79998779296875,345.04998779296875,352.5,350.4743347167969,510338.0
2023-12-19,355.0,373.4500122070313,352.1499938964844,362.0,359.91973876953125,1235687.0
2023-12-20,363.8999938964844,371.9500122070313,348.25,354.54998779296875,352.5125732421875,622099.0
2023-12-21,356.0,360.6000061035156,347.04998779296875,358.6499938964844,356.5889892578125,334004.0
2023-12-22,361.0,368.0,354.54998779296875,361.2999877929688,359.2237548828125,469041.0
2023-12-26,358.20001220703125,376.0,358.20001220703125,369.6499938964844,367.5257873535156,464401.0
2023-12-27,372.4500122070313,376.9500122070313,360.2999877929688,371.0499877929688,368.917724609375,343578.0
2023-12-28,371.4500122070313,373.0,361.0,368.9500122070313,366.829833984375,321445.0
