date,open,high,low,close,adjclose,volume
2021-10-01,469.0,492.45001220703125,460.0,492.45001220703125,491.7327575683594,2132033.0
2021-10-04,517.0499877929688,517.0499877929688,517.0499877929688,517.0499877929688,516.296875,229666.0
2021-10-05,542.9000244140625,542.9000244140625,542.9000244140625,542.9000244140625,542.1093139648438,598641.0
2021-10-06,570.0,570.0,570.0,570.0,569.1697998046875,87885.0
2021-10-07,598.5,598.5,598.5,598.5,597.6282958984375,20927.0
2021-10-08,628.4000244140625,628.4000244140625,628.4000244140625,628.4000244140625,627.4847412109375,18805.0
2021-10-11,659.7999877929688,659.7999877929688,659.7999877929688,659.7999877929688,658.8389892578125,12686.0
2021-10-12,692.75,692.75,626.8499755859375,626.8499755859375,625.93701171875,772602.0
2021-10-13,595.5499877929688,595.5499877929688,595.5499877929688,595.5499877929688,594.6825561523438,132969.0
2021-10-14,575.4500122070312,625.2999877929688,575.4500122070312,625.2999877929688,624.3892211914062,862242.0
2021-10-18,643.9000244140625,750.3499755859375,617.1500244140625,750.3499755859375,749.257080078125,3670817.0
2021-10-19,831.0,900.4000244140625,811.7999877929688,900.4000244140625,899.0885620117188,1666350.0
2021-10-20,978.0,990.4000244140625,825.6500244140625,990.4000244140625,988.9574584960938,6155927.0
2021-10-21,990.4000244140625,1089.4000244140625,935.3499755859375,1089.4000244140625,1087.8133544921875,4177670.0
2021-10-22,1178.699951171875,1198.300048828125,1153.5999755859375,1198.300048828125,1196.5548095703125,266248.0
2021-10-25,1245.0,1258.199951171875,1138.4000244140625,1138.4000244140625,1136.741943359375,1008261.0
2021-10-26,1081.5,1081.5,1081.5,1081.5,1079.9248046875,81234.0
2021-10-27,1062.0999755859375,1078.0,1027.449951171875,1027.449951171875,1025.9534912109375,816381.0
2021-10-28,976.0999755859375,976.0999755859375,976.0999755859375,976.0999755859375,974.67822265625,47113.0
2021-10-29,927.2999877929688,927.2999877929688,927.2999877929688,927.2999877929688,925.9493408203125,49548.0
2021-11-01,880.9500122070312,880.9500122070312,880.9500122070312,880.9500122070312,879.6669311523438,48211.0
2021-11-02,836.9500122070312,836.9500122070312,836.9500122070312,836.9500122070312,835.7310180664062,57116.0
2021-11-03,839.0,878.75,795.1500244140625,798.2000122070312,797.0374145507812,4860471.0
2021-11-04,813.9000244140625,825.0,780.0499877929688,815.5999755859375,814.4120483398438,565137.0
2021-11-08,820.0,824.7999877929688,774.8499755859375,774.8499755859375,773.721435546875,632449.0
2021-11-09,754.2999877929688,813.5499877929688,742.3499755859375,813.5499877929688,812.3650512695312,3269902.0
2021-11-10,813.0,837.5,798.0,804.6500244140625,803.47802734375,1533686.0
2021-11-11,808.0,812.0,782.4000244140625,789.5999755859375,788.449951171875,733024.0
2021-11-12,798.0,807.0,784.6500244140625,789.0499877929688,787.9007568359375,388347.0
2021-11-15,812.0,820.0,785.7000122070312,789.1500244140625,788.0006103515625,585353.0
2021-11-16,790.0,798.0,775.0,776.25,775.119384765625,403141.0
2021-11-17,778.0,778.0,751.0,753.2999877929688,752.2028198242188,487805.0
2021-11-18,755.2000122070312,768.2000122070312,716.0999755859375,721.3499755859375,720.29931640625,477613.0
2021-11-22,726.0,727.2999877929688,685.2999877929688,685.2999877929688,684.3018188476562,445313.0
2021-11-23,665.2000122070312,706.9000244140625,651.0499877929688,682.4500122070312,681.4559936523438,1191991.0
2021-11-24,686.7000122070312,716.5499877929688,684.0499877929688,716.5499877929688,715.5062866210938,220563.0
2021-11-25,734.9500122070312,752.3499755859375,732.9500122070312,752.3499755859375,751.254150390625,850837.0
2021-11-26,768.0,789.9500122070312,755.0,774.1500244140625,773.0224609375,1755992.0
2021-11-29,755.0,758.6500244140625,735.4500122070312,735.4500122070312,734.3788452148438,337765.0
2021-11-30,710.0,732.7000122070312,702.2999877929688,705.25,704.2228393554688,451495.0
2021-12-01,716.0,727.9000244140625,706.25,711.9000244140625,710.8631591796875,221037.0
2021-12-02,711.9000244140625,747.4500122070312,710.0,747.4500122070312,746.361328125,300986.0
2021-12-03,763.0,784.7999877929688,747.0,759.9000244140625,758.793212890625,894779.0
2021-12-06,760.2000122070312,767.9500122070312,726.7999877929688,730.7000122070312,729.6357421875,402790.0
