date,open,high,low,close,adjclose,volume
2024-12-20,116.0,122.8499984741211,110.04000091552734,111.42500305175781,107.49007415771484,222486.0
2024-12-23,114.94499969482422,114.94499969482422,104.08000183105469,108.18000030517578,104.35967254638672,79368.0
2024-12-24,108.1500015258789,112.0,106.00499725341797,108.83999633789062,104.9963607788086,43314.0
2024-12-26,109.94999694824219,110.41999816894531,106.5,107.66999816894531,103.86768341064453,65574.0
2024-12-27,109.2750015258789,109.94499969482422,107.5,108.77999877929688,104.9384765625,56570.0
2024-12-30,114.44499969482422,121.5,108.5,109.8499984741211,105.97069549560547,924580.0
2024-12-31,111.4749984741211,115.0,110.05000305175781,113.0,109.00946044921875,162834.0
2025-01-01,114.69999694824219,116.25,112.78500366210938,115.51000213623047,111.43081665039062,119152.0
2025-01-02,115.0,117.4000015258789,113.41500091552734,114.1500015258789,110.11884307861328,101206.0
2025-01-03,113.6050033569336,116.5,112.49500274658203,113.1050033569336,109.11074829101562,111270.0
2025-01-06,114.80000305175781,114.80000305175781,104.9800033569336,107.30000305175781,103.51074981689453,137544.0
2025-01-07,108.75,114.29499816894531,108.44499969482422,111.62000274658203,107.67819213867188,149156.0
2025-01-08,113.30000305175781,113.30000305175781,109.05000305175781,109.94999694824219,106.0671615600586,64366.0
2025-01-09,111.5999984741211,111.5999984741211,107.16500091552734,107.7750015258789,103.9689712524414,71000.0
2025-01-10,107.80999755859375,108.79499816894531,105.25,106.80500030517578,103.0332260131836,63334.0
2025-01-13,105.19999694824219,106.7300033569336,100.01000213623047,101.46499633789062,97.88180541992188,119236.0
2025-01-14,102.91500091552734,105.82499694824219,100.00499725341797,105.1500015258789,101.43667602539062,90458.0
2025-01-15,106.4000015258789,106.4000015258789,101.01499938964844,102.72000122070312,99.09249114990234,90068.0
2025-01-16,101.05500030517578,104.625,101.05500030517578,103.30500030517578,99.65682983398438,21944.0
2025-01-17,104.3499984741211,104.48999786376953,101.5250015258789,102.375,98.75967407226562,46530.0
2025-01-20,102.9000015258789,104.34500122070312,101.73500061035156,103.29499816894531,99.64717864990234,41512.0
2025-01-21,104.32499694824219,104.87999725341797,100.17500305175781,101.65499877929688,98.06510162353516,58682.0
2025-01-22,101.05000305175781,103.81999969482422,98.3550033569336,100.19999694824219,96.6614761352539,67720.0
2025-01-23,99.26499938964844,106.09500122070312,99.26499938964844,103.75499725341797,100.09093475341797,74250.0
2025-01-24,103.88999938964844,103.88999938964844,100.5250015258789,101.0250015258789,97.45735168457031,28094.0
2025-01-27,101.0,101.3949966430664,95.0,98.26000213623047,94.78999328613281,76886.0
2025-01-28,99.70500183105469,101.84500122070312,94.75,95.54000091552734,92.16604614257812,126120.0
2025-01-29,95.54000091552734,99.0,95.54000091552734,97.48500061035156,94.0423583984375,47218.0
2025-01-30,98.01000213623047,98.75,95.86000061035156,97.18000030517578,93.74813079833984,51012.0
2025-01-31,98.92500305175781,99.94999694824219,96.88999938964844,99.47000122070312,95.95726013183594,43192.0
2025-02-01,100.93499755859375,100.93499755859375,96.75,98.68000030517578,95.19515991210938,40916.0
2025-02-03,100.0,100.0,96.0,97.25499725341797,93.82048034667969,45536.0
2025-02-04,99.92500305175781,99.92500305175781,97.05999755859375,98.98500061035156,95.48938751220703,30378.0
2025-02-05,99.8949966430664,101.25,99.05000305175781,99.55500030517578,96.03926086425781,36114.0
2025-02-06,99.99500274658203,103.33999633789062,99.7249984741211,102.45999908447266,98.8416748046875,43616.0
2025-02-07,104.0,104.0,100.0250015258789,101.93000030517578,98.33039093017578,35374.0
2025-02-10,97.5250015258789,97.5250015258789,92.0,92.6449966430664,89.37328338623047,197890.0
2025-02-11,91.05000305175781,93.91500091552734,88.72000122070312,89.625,86.45993041992188,71326.0
2025-02-12,87.5,89.3949966430664,85.5250015258789,86.67500305175781,83.6141128540039,70550.0
2025-02-13,88.19999694824219,89.5,86.66500091552734,87.0250015258789,83.95175170898438,79052.0
2025-02-14,87.0,87.72000122070312,83.45999908447266,84.27999877929688,81.3036880493164,77072.0
2025-02-17,83.55000305175781,85.11000061035156,81.12999725341797,81.80500030517578,78.91609191894531,112814.0
2025-02-18,82.2249984741211,83.59500122070312,80.05000305175781,81.2750015258789,78.4048080444336,74606.0
2025-02-19,81.2750015258789,82.41000366210938,79.9000015258789,81.26499938964844,78.3951644897461,76694.0
2025-02-20,81.67500305175781,82.61499786376953,79.00499725341797,80.52999877929688,77.68611907958984,121344.0
2025-02-21,81.75,82.83000183105469,80.01499938964844,81.69000244140625,78.8051528930664,38374.0
2025-02-24,81.94999694824219,81.94999694824219,79.1050033569336,80.20999908447266,77.3774185180664,57078.0
2025-02-25,80.80500030517578,81.19999694824219,79.41000366210938,80.32499694824219,77.48835754394531,25290.0
2025-02-27,79.5250015258789,80.94499969482422,78.9000015258789,79.4749984741211,76.66837310791016,46896.0
2025-02-28,79.23999786376953,79.23999786376953,76.73999786376953,76.9800033569336,74.26148986816406,64456.0
2025-03-03,78.33999633789062,78.43499755859375,74.98999786376953,76.2300033569336,73.53797149658203,46724.0
2025-03-04,76.23500061035156,77.8499984741211,75.63999938964844,76.68499755859375,73.97689819335938,43224.0
2025-03-05,76.73500061035156,81.8949966430664,76.73500061035156,81.26499938964844,78.3951644897461,63654.0
2025-03-06,81.25,83.33000183105469,81.0999984741211,81.87000274658203,78.97879791259766,28828.0
2025-03-07,83.8550033569336,84.25,82.25499725341797,83.25,80.31006622314453,51364.0
2025-03-10,84.875,84.875,79.4000015258789,80.47000122070312,77.62823486328125,37298.0
2025-03-11,80.47000122070312,80.53500366210938,77.70500183105469,78.86499786376953,76.07991790771484,41962.0
2025-03-12,77.80000305175781,79.69999694824219,77.05000305175781,77.08999633789062,74.36759185791016,41486.0
2025-03-13,77.08999633789062,78.4749984741211,76.5,76.76000213623047,74.04925537109375,22152.0
2025-03-17,76.76000213623047,77.38999938964844,74.5999984741211,75.3499984741211,72.68904876708984,80050.0
2025-03-18,75.3499984741211,75.3499984741211,75.3499984741211,75.3499984741211,72.68904876708984,0.0
2025-03-19,75.23999786376953,78.79000091552734,75.23999786376953,77.44999694824219,74.71488189697266,92080.0
2025-03-20,78.9749984741211,80.875,77.55500030517578,77.94499969482422,75.1924057006836,66540.0
2025-03-21,79.51000213623047,80.0,78.1050033569336,78.9800033569336,76.19086456298828,91310.0
2025-03-24,80.94499969482422,81.44499969482422,79.0,80.1500015258789,77.31954193115234,55296.0
2025-03-25,80.15499877929688,80.44999694824219,77.94499969482422,78.12000274658203,75.3612289428711,56312.0
2025-03-26,79.0,79.0,75.01000213623047,75.16500091552734,72.51058197021484,113204.0
2025-03-27,76.0,76.0,74.44000244140625,74.73999786376953,72.1005859375,185610.0
2025-03-28,76.4000015258789,77.19499969482422,74.25,74.59500122070312,71.9607162475586,206520.0
2025-04-01,74.625,77.94999694824219,74.625,76.9000015258789,74.18431091308594,62314.0
